C1904TS003_1 C1904TS003_2 C1904TS003_3 C1904TS044_1 C1904TS066_1 C1904TS067_1 C1904TS067_2 C1904TS067_3 C1904TS067_4 C1904TS067_5 C1904TS087_1 C1904TS087_2 C1904TS102_1 C1904TS103_1 C1904TS123_1 C1904TS123_2 C1904TS123_3 C1904TS123_4 C1904TS123_5 C1904TS131_1 C1904TS131_2 C1904TS131_3 C1904TS131_4 C1904TS131_5 C1904TS152_1 C1904TS152_2 C1904TS152_3 C1904TS152_4 C1904TS152_5 C1904TS156_1 C1904TS156_2 C1904TS156_3 C1904TS156_4 C1904TS156_5 C1904TS158_1 C1904TS158_2 C1904TS158_3 C1904TS158_4 C1904TS158_5 C1904TS182_1 C1904TS182_2 C1904TS182_3 C1904TS182_4 C1904TS182_5 C1904TS196_1 C1904TS200_1 C1904TS210_1 C1904TS210_2 C1904TS210_3 C1904TS210_4 C1904TS210_5 C1904TS211_1 C1904TS211_2 C1904TS211_3 C1904TS211_4 C1904TS211_5 C1904TS213_1 C1904TS213_2 C1904TS213_3 C1904TS213_4 C1904TS213_5 C1904TS215_1 C1904TS215_2 C1904TS215_3 C1904TS215_4 C1904TS215_5 C1904TS228_1 C1904TS230_1 C1904TS230_2 C1904TS230_3 C1904TS230_4 C1904TS230_5 C1904TS240_1 C1904TS240_2 C1904TS240_3 C1904TS240_4 C1904TS240_5 C1904TS247_1 C1904TS247_2 C1904TS247_3 C1904TS247_4 C1904TS247_5 C1904TS258_1 C1904TS258_2 C1904TS258_3 C1904TS258_4 C1904TS258_5 C1904TS273_1 C1904TS273_2 C1904TS273_3 C1904TS273_4 C1904TS273_5 C1904TS278_1 C1904TS278_2 C1904TS278_3 C1904TS278_4 C1904TS278_5 C1904TS299_1 C1904TS299_2 C1904TS299_3 C1904TS299_4 C1904TS299_5 C1904TS309_1 C1904TS309_2 C1904TS309_3 C1904TS309_4 C1904TS309_5 C1904TS347_1 C1904TS359_1 C1904TS369_1 C1904TS369_2 C1904TS369_3 C1904TS369_4 C1904TS369_5 C1904TS389_1 C1904TS389_2 C1904TS389_3 C1904TS389_4 C1904TS389_5 C1904TS401_1 C1904TS404_1 C1904TS404_2 C1904TS404_3 C1904TS404_4 C1904TS404_5 C1904TS405_1 C1904TS405_2 C1904TS405_3 C1904TS405_4 C1904TS405_5 C1904TS413_1 C1904TS413_2 C1904TS413_3 C1904TS413_4 C1904TS413_5 C1904TS414_1 C1904TS414_2 C1904TS414_3 C1904TS414_4 C1904TS414_5 C1904TS438_1 C1904TS438_2 C1904TS438_3 C1904TS438_4 C1904TS438_5 C1904TS490_1
0.281263 0.285726 0.27501 0.439869 0.274044 0.278492 0.276304 0.278492 0.26577 0.161347 0.458188 0.48275 0.140969 0.295575 0.31309 0.320511 0.320511 0.312073 0.309744 0.483431 0.48528 0.481282 0.488279 0.483538 0.47214 0.433982 0.466706 0.328516 0.355655 0.463153 0.465894 0.4628 0.464474 0.463228 0.28895 0.28106 0.176335 0.184891 0.159881 0.348117 0.253357 0.350918 0.256558 0.334769 0.412848 0.326284 0.455526 0.470443 0.459347 0.449252 0.37435 0.44783 0.328252 0.331679 0.332784 0.336876 0.441388 0.438903 0.441869 0.437754 0.438594 0.412867 0.406466 0.393422 0.403815 0.410207 0.430211 0.32851 0.32056 0.32535 0.320921 0.323359 0.435593 0.428987 0.434519 0.433019 0.412549 0.397983 0.384528 0.385195 0.393866 0.380639 0.348855 0.328036 0.33824 0.35728 0.310171 0.438207 0.467211 0.401884 0.206342 0.203027 0.444171 0.437352 0.412713 0.410922 0.399328 0.444171 0.437352 0.412713 0.410922 0.399328 0.416512 0.30963 0.29751 0.371664 0.342648 0.324157 0.421874 0.526411 0.510514 1 0.505194 0.506973 0.366244 0.370246 0.358405 0.272576 0.247305 0.255304 0.324846 0.323767 0.322779 0.323153 0.323335 0.374343 0.375146 0.362816 0.380997 0.374062 0.47219 0.472758 0.466658 0.462686 0.470235 0.445857 0.482453 0.461696 0.467843 0.473047 0.469047 0.465369 0.462916 0.461698 0.464329 0.271519
0.272139 0.27918 0.274209 0.456561 0.275305 0.279096 0.275932 0.279096 0.262074 0.168067 0.46165 0.488682 0.143922 0.293005 0.31544 0.312732 0.312732 0.304257 0.305491 0.477473 0.476888 0.48481 0.480078 0.478613 0.476326 0.456385 0.479763 0.328642 0.356856 0.475549 0.473574 0.474782 0.474578 0.475905 0.287623 0.281696 0.154881 0.1666 0.144908 0.347664 0.250223 0.348074 0.258481 0.334709 0.413647 0.332173 0.472946 0.477776 0.474993 0.471117 0.372497 0.461527 0.324971 0.330384 0.325558 0.328773 0.457103 0.456658 0.455681 0.453661 0.454299 0.412878 0.419595 0.398896 0.402775 0.419725 0.446539 0.335056 0.327159 0.328403 0.327398 0.325217 0.429471 0.440569 0.421671 0.432232 0.412366 0.396352 0.394437 0.385589 0.390286 0.391102 0.345059 0.334378 0.341923 0.348121 0.31122 0.458342 0.469803 0.398353 0.205422 0.192742 0.454788 0.439281 0.416011 0.409169 0.412493 0.454788 0.439281 0.416011 0.409169 0.412493 0.430372 0.307851 0.29883 0.375597 0.349727 0.32541 0.435988 0.604316 0.585768 0.492761 1 0.65953 0.360146 0.36724 0.348659 0.270901 0.24273 0.249056 0.3171 0.3167 0.317163 0.317127 0.316895 0.372491 0.370324 0.369097 0.37785 0.366192 0.477008 0.479307 0.471257 0.475353 0.478992 0.459708 0.490239 0.479379 0.489978 0.481636 0.484077 0.480107 0.481395 0.481224 0.479999 0.264633
0.277862 0.284306 0.287523 0.472272 0.281979 0.28056 0.280897 0.28056 0.271303 0.168394 0.474549 0.495467 0.14653 0.302342 0.312791 0.32575 0.32575 0.309676 0.314522 0.490896 0.495379 0.494886 0.493284 0.491618 0.49053 0.46586 0.491015 0.337522 0.363932 0.485058 0.484866 0.483418 0.483659 0.483353 0.292026 0.284052 0.162146 0.172367 0.152661 0.354827 0.259168 0.357011 0.268372 0.341833 0.418425 0.331309 0.47901 0.489337 0.488882 0.482401 0.38195 0.473417 0.335676 0.340017 0.339514 0.34417 0.467794 0.467836 0.46601 0.464829 0.467451 0.431344 0.427499 0.413921 0.41571 0.428481 0.454192 0.341934 0.331544 0.340211 0.335107 0.33691 0.437489 0.448341 0.430282 0.446102 0.420742 0.407443 0.407011 0.390442 0.409928 0.395928 0.36079 0.339598 0.34774 0.356819 0.318845 0.472128 0.477457 0.410723 0.209664 0.202767 0.461948 0.452809 0.422582 0.424372 0.417506 0.461948 0.452809 0.422582 0.424372 0.417506 0.442595 0.314941 0.312543 0.391863 0.358595 0.334217 0.446321 0.668521 0.608121 0.502391 0.669009 1 0.366468 0.375974 0.352175 0.27307 0.244569 0.260887 0.321012 0.321088 0.320998 0.321374 0.321217 0.381943 0.380425 0.379905 0.389361 0.384691 0.490545 0.496553 0.478996 0.494087 0.487755 0.46837 0.496822 0.485083 0.497758 0.49198 0.501957 0.491546 0.498765 0.499002 0.498514 0.268701
0.29665 0.297722 0.285544 0.394936 0.278776 0.290246 0.286618 0.290246 0.274098 0.165188 0.406002 0.411694 0.151507 0.309514 0.322557 0.325555 0.325555 0.319174 0.326063 0.415495 0.409622 0.416049 0.41306 0.41395 0.403048 0.396466 0.397453 0.342334 0.716129 0.404457 0.404724 0.404084 0.407457 0.402136 0.318873 0.305432 0.190023 0.20201 0.173645 0.349114 0.262404 0.350919 0.263375 0.336757 0.374987 0.331739 0.402572 0.404572 0.39671 0.391827 0.35681 0.410992 0.338499 0.343118 0.341294 0.348405 0.392718 0.393883 0.395786 0.395981 0.394273 0.369588 0.372114 0.36235 0.371419 0.370209 0.389609 0.334991 0.323889 0.330783 0.3239 0.333328 0.392408 0.394866 0.392296 0.397009 0.382787 0.361268 0.366992 0.36674 0.364683 0.357856 0.343738 0.324282 0.331486 0.34538 0.313724 0.398573 0.403716 0.364469 0.216232 0.210014 0.390456 0.383786 0.382194 0.367333 0.366474 0.390456 0.383786 0.382194 0.367333 0.366474 0.388569 0.292384 0.299653 0.358992 0.347058 0.326182 0.383107 0.410641 0.405083 0.403442 0.40308 0.402418 1 0.389332 0.413542 0.276083 0.259171 0.204736 0.340565 0.339714 0.339458 0.339603 0.339352 0.356803 0.353735 0.345521 0.352699 0.352491 0.403908 0.403026 0.40079 0.400684 0.397105 0.403674 0.414309 0.416793 0.418657 0.416736 0.402442 0.399152 0.397331 0.397396 0.398023 0.290413
0.298549 0.295644 0.295698 0.376822 0.284703 0.2846 0.288739 0.2846 0.28233 0.174724 0.398119 0.414364 0.166296 0.312819 0.322736 0.323867 0.323867 0.3152 0.314054 0.403357 0.405254 0.405102 0.402637 0.406877 0.408659 0.377661 0.402708 0.342481 0.389274 0.406439 0.406959 0.41094 0.409924 0.407806 0.31692 0.301035 0.183534 0.197857 0.177692 0.336605 0.253681 0.337848 0.259585 0.32912 0.370868 0.322213 0.390485 0.393413 0.394318 0.389252 0.356796 0.413447 0.323434 0.344253 0.347811 0.344288 0.379874 0.378637 0.381981 0.381457 0.381344 0.356045 0.369205 0.357129 0.370537 0.366203 0.373523 0.338761 0.330518 0.332922 0.335849 0.333992 0.384303 0.388853 0.377382 0.387888 0.381528 0.363176 0.36895 0.36778 0.368695 0.35372 0.327667 0.313883 0.311782 0.325059 0.299494 0.37749 0.396875 0.365425 0.215227 0.207953 0.38881 0.373239 0.369806 0.362466 0.366649 0.38881 0.373239 0.369806 0.362466 0.366649 0.373092 0.297114 0.297804 0.353743 0.35204 0.326489 0.366922 0.410243 0.408698 0.396847 0.406942 0.403603 0.386546 1 0.383233 0.279518 0.252997 0.187463 0.343266 0.342691 0.341796 0.341822 0.342626 0.356789 0.351068 0.352177 0.35166 0.353514 0.406272 0.407249 0.396782 0.403907 0.394579 0.405134 0.413376 0.411504 0.418169 0.41132 0.394778 0.399352 0.394868 0.396176 0.397116 0.288964
0.295171 0.291091 0.285251 0.370188 0.2745 0.269332 0.277774 0.269332 0.272468 0.160247 0.376066 0.390645 0.142172 0.295334 0.313402 0.316722 0.316722 0.311231 0.313152 0.386485 0.386683 0.389865 0.387624 0.385992 0.388827 0.37039 0.38125 0.327524 0.402924 0.383583 0.381946 0.383401 0.386504 0.38058 0.300453 0.291486 0.182585 0.190267 0.17374 0.334951 0.260311 0.337723 0.259913 0.326948 0.359491 0.321086 0.374038 0.374286 0.376166 0.378896 0.334765 0.389687 0.316009 0.323817 0.326859 0.332369 0.370351 0.370717 0.37436 0.373562 0.373534 0.35614 0.35618 0.346659 0.351852 0.358286 0.363922 0.319996 0.314372 0.32519 0.319692 0.31781 0.360032 0.371147 0.368113 0.364565 0.357265 0.347156 0.353781 0.349766 0.347314 0.344685 0.322715 0.308083 0.309959 0.319679 0.295881 0.371046 0.376634 0.346797 0.216961 0.210738 0.371176 0.355464 0.351678 0.336943 0.343334 0.371176 0.355464 0.351678 0.336943 0.343334 0.36679 0.285412 0.286876 0.335647 0.334289 0.311706 0.351267 0.377566 0.380852 0.380135 0.37615 0.375089 0.405305 0.380193 1 0.272931 0.245992 0.18902 0.326261 0.325752 0.325447 0.324835 0.325666 0.334771 0.340021 0.345282 0.33725 0.340889 0.382368 0.38313 0.375037 0.383922 0.378842 0.385982 0.38685 0.39401 0.396856 0.393553 0.383978 0.380279 0.38354 0.381024 0.384383 0.281384
0.246077 0.245942 0.25623 0.292199 0.235355 0.243319 0.256495 0.243319 0.233418 0.130382 0.289766 0.30002 0.118442 0.258539 0.264538 0.273768 0.273768 0.24924 0.260374 0.292504 0.292475 0.291793 0.288138 0.2922 0.289602 0.296807 0.288687 0.269525 0.278523 0.288765 0.289121 0.289785 0.29165 0.285928 0.261646 0.252741 0.186683 0.187186 0.187396 0.267152 0.231079 0.26879 0.241665 0.265409 0.28046 0.264584 0.281967 0.284789 0.28793 0.283044 0.278268 0.297578 0.270361 0.271789 0.268253 0.269404 0.291437 0.291147 0.292641 0.293266 0.2907 0.286011 0.285848 0.276119 0.280588 0.281032 0.287836 0.262635 0.258251 0.268355 0.262271 0.262055 0.28372 0.289299 0.280172 0.283954 0.280309 0.280137 0.274005 0.286244 0.27237 0.269207 0.256004 0.255108 0.254952 0.255325 0.246284 0.295542 0.288186 0.282989 0.199153 0.197708 0.288736 0.277209 0.277595 0.270889 0.267263 0.288736 0.277209 0.277595 0.270889 0.267263 0.282288 0.239949 0.246991 0.269063 0.258287 0.27214 0.266766 0.292185 0.289175 0.284042 0.291943 0.290483 0.268255 0.271414 0.264335 1 0.247232 0.154115 0.274401 0.273455 0.273611 0.273994 0.273594 0.278268 0.278382 0.270151 0.279979 0.27559 0.288528 0.290144 0.289441 0.294443 0.292017 0.292793 0.29503 0.299355 0.2972 0.293283 0.296934 0.290262 0.295583 0.29304 0.296472 0.24327
0.281731 0.277269 0.279961 0.312298 0.264643 0.264165 0.279043 0.264165 0.266599 0.153552 0.30979 0.309858 0.126177 0.279667 0.291879 0.296305 0.296305 0.285467 0.302732 0.312962 0.320876 0.319816 0.31155 0.315111 0.308533 0.317714 0.310171 0.289696 0.300213 0.306386 0.309325 0.30736 0.310012 0.307854 0.287867 0.289716 0.263551 0.280257 0.254474 0.295678 0.273252 0.294123 0.277798 0.296888 0.302025 0.292647 0.300772 0.30758 0.303658 0.300575 0.29261 0.31183 0.301267 0.292009 0.285725 0.294518 0.308808 0.30844 0.310348 0.310448 0.310431 0.307433 0.299349 0.294356 0.300758 0.308444 0.303709 0.288212 0.279984 0.286677 0.285692 0.280311 0.314518 0.319609 0.312602 0.315036 0.312006 0.301602 0.2976 0.308045 0.297299 0.304236 0.282913 0.281229 0.279238 0.279726 0.26912 0.317158 0.305388 0.305432 0.218761 0.212617 0.308128 0.297933 0.301325 0.29568 0.301444 0.308128 0.297933 0.301325 0.29568 0.301444 0.298124 0.268484 0.271662 0.2936 0.284551 0.293515 0.295702 0.310115 0.307601 0.310149 0.308782 0.304455 0.298369 0.293835 0.284051 0.291177 1 0.164432 0.289415 0.289028 0.28981 0.290012 0.290002 0.292603 0.29643 0.293565 0.298754 0.294601 0.308086 0.306263 0.305398 0.311702 0.307458 0.309945 0.318612 0.318905 0.31951 0.318267 0.309389 0.30913 0.309335 0.306491 0.308131 0.279635
0.263014 0.26422 0.260697 0.547969 0.272433 0.245255 0.273309 0.245255 0.235748 0.0555992 0.495838 0.507429 0 0.263926 0.291662 0.296561 0.296561 0.259525 0.289993 0.528867 0.526551 0.520565 0.519601 0.518223 0.501123 0.532741 0.502444 0.31746 0.354727 0.745384 0.747987 0.759058 0.73829 0.746413 0.273979 0.253958 0.197035 0.219683 0.182343 0.347881 0.257257 0.348814 0.270445 0.339027 0.422385 0.340627 0.448358 0.468262 0.46066 0.465313 0.372282 0.4908 0.316847 0.321886 0.314217 0.325302 0.528154 0.525923 0.532037 0.528755 0.540827 0.497195 0.487126 0.464899 0.489825 0.504036 0.516067 0.294388 0.295376 0.295293 0.290125 0.289256 0.456705 0.435582 0.421525 0.442311 0.411795 0.419432 0.419128 0.379711 0.418826 0.40051 0.407994 0.365572 0.398669 0.40391 0.355124 0.539686 0.500046 0.428569 0.229542 0.231483 0.458928 0.450293 0.412533 0.423312 0.406168 0.458928 0.450293 0.412533 0.423312 0.406168 0.434433 0.315884 0.278675 0.388303 0.339539 0.302458 0.430373 0.484624 0.474512 0.469065 0.480176 0.483203 0.346223 0.337986 0.32833 0.271291 0.281513 1 0.305797 0.306059 0.305832 0.306539 0.305692 0.372282 0.376422 0.386874 0.390793 0.379011 0.496311 0.502086 0.499526 0.506695 0.507869 0.491044 0.50722 0.490607 0.490821 0.492964 0.507708 0.498087 0.503297 0.501186 0.50258 0.247474
0.360542 0.347474 0.354547 0.431779 0.327216 0.333208 0.347254 0.333208 0.32361 0.182641 0.430409 0.441632 0.177674 0.369 0.391438 0.38259 0.38259 0.371657 0.365808 0.452098 0.444734 0.444098 0.4462 0.442629 0.442499 0.433257 0.44317 0.388758 0.42254 0.435451 0.436369 0.434784 0.436675 0.434048 0.375084 0.360907 0.259002 0.26161 0.25054 0.390708 0.314075 0.389601 0.321203 0.379513 0.40831 0.369738 0.419652 0.429298 0.426903 0.42317 0.393008 0.445541 0.377143 0.392247 0.386685 0.397869 0.430765 0.428068 0.429529 0.428608 0.428857 0.403605 0.411579 0.410967 0.408127 0.40565 0.422067 0.379704 0.378351 0.387064 0.37756 0.385819 0.421171 0.425273 0.42444 0.422855 0.405929 0.409349 0.410907 0.419617 0.405175 0.405769 0.383293 0.367209 0.364859 0.369444 0.359074 0.437733 0.423749 0.418937 0.274721 0.262635 0.425664 0.404608 0.405667 0.397277 0.40471 0.425664 0.404608 0.405667 0.397277 0.40471 0.403653 0.343946 0.344476 0.398655 0.381429 0.371869 0.400248 0.439725 0.443579 0.44025 0.440621 0.440517 0.416376 0.422376 0.407191 0.352248 0.315162 0.226917 1 0.952379 0.951846 0.94949 0.953562 0.393001 0.391967 0.392849 0.400248 0.400123 0.442964 0.433925 0.422875 0.433402 0.440768 0.443445 0.447778 0.445263 0.454167 0.454908 0.436333 0.4416 0.434028 0.437736 0.437683 0.376856
0.36979 0.357015 0.365955 0.444573 0.337075 0.341377 0.354427 0.341377 0.332854 0.186951 0.441402 0.451615 0.183098 0.379014 0.400949 0.392121 0.392121 0.383032 0.37507 0.461624 0.456475 0.455027 0.457797 0.453864 0.454808 0.445512 0.452428 0.399392 0.433242 0.447872 0.44807 0.446539 0.448415 0.446895 0.387299 0.371656 0.268388 0.270207 0.259956 0.400223 0.320509 0.399914 0.32928 0.390274 0.420603 0.379609 0.42826 0.440167 0.437309 0.435142 0.404134 0.459249 0.387437 0.402588 0.395585 0.408018 0.443267 0.44105 0.442349 0.441484 0.4413 0.412762 0.422705 0.421703 0.420131 0.416235 0.433812 0.386495 0.38689 0.394812 0.385475 0.392959 0.429873 0.43575 0.433485 0.432742 0.416127 0.420691 0.423671 0.431684 0.418397 0.416073 0.39187 0.37648 0.372475 0.380873 0.366335 0.450105 0.433783 0.431011 0.282854 0.270455 0.436343 0.416667 0.417537 0.407233 0.416969 0.436343 0.416667 0.417537 0.407233 0.416969 0.412502 0.352458 0.356908 0.4084 0.39293 0.38096 0.409553 0.453136 0.454532 0.450971 0.451447 0.45216 0.426731 0.434343 0.417857 0.359971 0.322874 0.234543 0.975761 1 0.989952 0.987486 0.991264 0.404127 0.403828 0.403175 0.411768 0.411438 0.454272 0.441504 0.433261 0.443185 0.44973 0.455977 0.457456 0.456122 0.466105 0.466347 0.446566 0.452047 0.44568 0.448499 0.448129 0.386642
0.372134 0.358812 0.367492 0.445415 0.338543 0.343368 0.355463 0.343368 0.335784 0.188329 0.44334 0.453669 0.183785 0.380138 0.401948 0.393496 0.393496 0.383733 0.376895 0.463685 0.458638 0.456776 0.459184 0.455386 0.455956 0.446732 0.454367 0.400644 0.435653 0.45044 0.45056 0.449024 0.450851 0.449376 0.389634 0.374206 0.269699 0.271376 0.261475 0.4016 0.32148 0.400957 0.330833 0.391642 0.422491 0.380438 0.429597 0.44165 0.438916 0.437065 0.405402 0.461202 0.38888 0.404103 0.396957 0.409007 0.445682 0.442591 0.4434 0.442699 0.442528 0.414002 0.424932 0.423627 0.421727 0.418887 0.435181 0.387918 0.388753 0.396249 0.386891 0.39458 0.431992 0.437757 0.435872 0.435181 0.418129 0.423478 0.425432 0.432861 0.419918 0.418157 0.393199 0.37862 0.374228 0.381593 0.368022 0.451128 0.435278 0.43368 0.28325 0.271992 0.438669 0.418423 0.420367 0.408846 0.418008 0.438669 0.418423 0.420367 0.408846 0.418008 0.413866 0.353682 0.357207 0.410709 0.394684 0.382467 0.411594 0.455314 0.457167 0.452821 0.453777 0.453989 0.429413 0.435689 0.420234 0.362412 0.325923 0.235879 0.979251 0.994152 1 0.992625 0.997149 0.405395 0.404676 0.405017 0.413978 0.412632 0.455539 0.442474 0.435118 0.444704 0.451821 0.458239 0.460117 0.458855 0.467979 0.468368 0.448341 0.453537 0.447128 0.450312 0.449612 0.388713
0.368671 0.356336 0.36414 0.442675 0.336491 0.341571 0.353511 0.341571 0.330994 0.186679 0.440737 0.452023 0.182766 0.376965 0.400456 0.391323 0.391323 0.382166 0.374598 0.46115 0.455616 0.454422 0.457037 0.452688 0.454142 0.444361 0.451436 0.39676 0.4327 0.446749 0.446993 0.445475 0.447341 0.445958 0.387123 0.372374 0.267052 0.268639 0.257769 0.398759 0.318983 0.398066 0.328451 0.388795 0.418751 0.378111 0.426681 0.438686 0.435646 0.434238 0.402433 0.45719 0.387077 0.400146 0.393596 0.404977 0.442008 0.439402 0.440092 0.4398 0.439139 0.411652 0.422363 0.420851 0.419417 0.416029 0.431718 0.38619 0.385947 0.393535 0.383864 0.391965 0.429118 0.434538 0.432273 0.431984 0.414652 0.420201 0.423086 0.430937 0.416987 0.41491 0.390472 0.375713 0.371352 0.378937 0.366936 0.448402 0.432771 0.430941 0.281808 0.271045 0.43543 0.415578 0.416535 0.405375 0.415397 0.43543 0.415578 0.416535 0.405375 0.415397 0.411493 0.350836 0.354836 0.407367 0.391592 0.380751 0.408435 0.452191 0.453874 0.450208 0.450607 0.451184 0.426005 0.432307 0.4159 0.360606 0.323279 0.234201 0.970554 0.985651 0.986508 1 0.987016 0.402426 0.402676 0.402753 0.4112 0.410343 0.453339 0.44017 0.432068 0.441624 0.448757 0.454958 0.45656 0.455466 0.465845 0.466123 0.445313 0.450437 0.444085 0.447711 0.446969 0.384709
0.371688 0.358879 0.36707 0.445137 0.338371 0.343049 0.355395 0.343049 0.334524 0.1882 0.442813 0.453433 0.183651 0.379898 0.401784 0.394046 0.394046 0.384145 0.376041 0.463362 0.458367 0.456727 0.45902 0.455056 0.456203 0.446626 0.454214 0.400097 0.435013 0.449709 0.449867 0.448258 0.450184 0.448714 0.388993 0.373753 0.269481 0.271156 0.261038 0.401361 0.3215 0.400893 0.330419 0.391712 0.422289 0.38059 0.429768 0.441656 0.438865 0.436678 0.405226 0.461021 0.388657 0.403434 0.396344 0.408656 0.444694 0.442091 0.443122 0.44213 0.442041 0.413673 0.424667 0.423519 0.421642 0.41809 0.434763 0.388205 0.388449 0.396166 0.386839 0.39466 0.431421 0.437572 0.435051 0.434529 0.417688 0.422363 0.424967 0.43302 0.420197 0.418453 0.392495 0.377869 0.373952 0.381278 0.367881 0.450966 0.435387 0.432742 0.283293 0.272019 0.437947 0.418477 0.419086 0.408806 0.417811 0.437947 0.418477 0.419086 0.408806 0.417811 0.41382 0.353545 0.356931 0.410037 0.394301 0.382277 0.411153 0.454953 0.456621 0.452522 0.453425 0.454035 0.428374 0.435991 0.419524 0.36202 0.325868 0.235423 0.980054 0.994438 0.996127 0.992333 1 0.405219 0.404903 0.404884 0.413214 0.41268 0.455645 0.442721 0.434924 0.444457 0.451567 0.457954 0.459478 0.457967 0.467768 0.468236 0.448256 0.453312 0.446845 0.45014 0.449473 0.388329
0.231529 0.22757 0.237602 0.322506 0.228407 0.229256 0.238678 0.229256 0.220243 0.132829 0.324927 0.348623 0.12219 0.250848 0.268624 0.262745 0.262745 0.251422 0.261505 0.35025 0.351082 0.351525 0.353823 0.345315 0.337996 0.324089 0.335506 0.275717 0.287221 0.340666 0.33989 0.341907 0.339449 0.336965 0.241414 0.234817 0.137377 0.15452 0.129581 0.276654 0.217123 0.278247 0.225654 0.270311 0.314821 0.277368 0.333369 0.338112 0.332175 0.329532 0.999781 0.331754 0.283167 0.281231 0.277075 0.280135 0.326351 0.321424 0.322719 0.323969 0.325134 0.313785 0.313613 0.313275 0.311234 0.314055 0.321075 0.275155 0.270342 0.278456 0.2756 0.273045 0.328021 0.328279 0.329202 0.332035 0.30662 0.295816 0.301538 0.29924 0.300064 0.294112 0.279439 0.271908 0.269982 0.275431 0.260562 0.323052 0.333505 0.298649 0.185454 0.183006 0.320062 0.32023 0.309456 0.308151 0.30166 0.320062 0.32023 0.309456 0.308151 0.30166 0.315343 0.25199 0.251939 0.292236 0.28295 0.278175 0.314771 0.33931 0.341699 0.327841 0.334959 0.336642 0.287779 0.289293 0.276928 0.228358 0.21135 0.179747 0.256238 0.25547 0.254871 0.254825 0.25455 1 0.536082 0.373502 0.545723 0.521212 0.336513 0.339881 0.332667 0.33604 0.339146 0.336019 0.341979 0.341007 0.339005 0.33743 0.341065 0.337038 0.338003 0.339735 0.339883 0.220962
0.236092 0.229154 0.237873 0.321649 0.232421 0.230962 0.240201 0.230962 0.220918 0.137863 0.324856 0.342103 0.120152 0.246794 0.26751 0.249142 0.249142 0.24767 0.249858 0.346737 0.345675 0.350354 0.347269 0.342935 0.334511 0.323281 0.331849 0.273852 0.284052 0.337871 0.335492 0.33657 0.335956 0.33828 0.239973 0.226144 0.139881 0.154118 0.130917 0.268637 0.220303 0.270383 0.233929 0.267026 0.307171 0.273202 0.334338 0.335006 0.329482 0.327983 0.536398 0.326175 0.285561 0.277412 0.271215 0.278132 0.323656 0.321593 0.319009 0.324681 0.323093 0.306235 0.305671 0.305535 0.30294 0.307374 0.320064 0.273587 0.271785 0.27153 0.265397 0.274635 0.327952 0.329333 0.328717 0.325727 0.305595 0.304237 0.304776 0.295281 0.29882 0.293181 0.272829 0.272647 0.268814 0.280328 0.25954 0.323356 0.332326 0.308452 0.178676 0.179823 0.321609 0.310567 0.300472 0.29213 0.301808 0.321609 0.310567 0.300472 0.29213 0.301808 0.310884 0.251754 0.244332 0.290554 0.279974 0.268066 0.316942 0.337375 0.335737 0.326971 0.332543 0.334277 0.283161 0.280821 0.27668 0.228091 0.210873 0.180251 0.250464 0.250835 0.250346 0.250427 0.250212 0.536386 1 0.374309 0.561832 0.57253 0.337448 0.337863 0.331351 0.333553 0.334254 0.338163 0.340213 0.340433 0.333721 0.329432 0.336589 0.334062 0.333708 0.335801 0.333951 0.209489
0.228633 0.228734 0.231016 0.318376 0.228815 0.230892 0.233775 0.230892 0.218487 0.128928 0.323121 0.327576 0.116728 0.247356 0.256381 0.25708 0.25708 0.243552 0.249602 0.338844 0.337533 0.337579 0.339803 0.336238 0.328266 0.319865 0.328282 0.260823 0.276623 0.333148 0.330538 0.332087 0.330089 0.328135 0.22974 0.219503 0.130071 0.143149 0.122075 0.27461 0.216858 0.274848 0.221197 0.26209 0.306774 0.260251 0.325165 0.327734 0.32522 0.319967 0.366347 0.323725 0.269521 0.263304 0.268585 0.271101 0.320579 0.319095 0.317744 0.321452 0.316461 0.294178 0.300893 0.304191 0.301226 0.305247 0.318631 0.269425 0.267337 0.266744 0.269851 0.27005 0.316229 0.320913 0.312031 0.320299 0.302479 0.294642 0.298966 0.29132 0.290176 0.289626 0.272902 0.266794 0.266714 0.272269 0.245831 0.31785 0.328831 0.294679 0.178509 0.171479 0.308411 0.314745 0.295804 0.284848 0.287393 0.308411 0.314745 0.295804 0.284848 0.287393 0.306296 0.250763 0.247195 0.278774 0.272176 0.266647 0.298384 0.329694 0.333921 0.317476 0.326386 0.330227 0.274982 0.283699 0.280943 0.222387 0.208937 0.183234 0.25115 0.251089 0.251246 0.251884 0.251179 0.366329 0.366716 1 0.364068 0.367153 0.326958 0.325583 0.328302 0.325539 0.327986 0.334798 0.330437 0.331658 0.331065 0.332177 0.330709 0.326567 0.328124 0.327474 0.330418 0.203904
