C1902TS003_1 C1902TS003_2 C1902TS003_3 C1902TS044_1 C1902TS066_1 C1902TS067_1 C1902TS067_2 C1902TS067_3 C1902TS067_4 C1902TS067_5 C1902TS087_1 C1902TS087_2 C1902TS087_4 C1902TS087_5 C1902TS102_1 C1902TS103_1 C1902TS103_2 C1902TS123_1 C1902TS123_2 C1902TS123_3 C1902TS123_4 C1902TS123_5 C1902TS131_1 C1902TS131_2 C1902TS131_3 C1902TS131_4 C1902TS131_5 C1902TS152_1 C1902TS152_2 C1902TS152_3 C1902TS152_4 C1902TS152_5 C1902TS156_1 C1902TS156_2 C1902TS156_3 C1902TS156_4 C1902TS156_5 C1902TS158_1 C1902TS158_2 C1902TS158_3 C1902TS158_4 C1902TS158_5 C1902TS182_1 C1902TS182_2 C1902TS182_3 C1902TS182_4 C1902TS182_5 C1902TS196_1 C1902TS200_1 C1902TS210_1 C1902TS210_2 C1902TS210_3 C1902TS210_4 C1902TS210_5 C1902TS211_1 C1902TS211_2 C1902TS211_3 C1902TS211_4 C1902TS211_5 C1902TS213_1 C1902TS213_2 C1902TS213_3 C1902TS213_4 C1902TS213_5 C1902TS215_1 C1902TS215_2 C1902TS215_3 C1902TS215_4 C1902TS215_5 C1902TS228_1 C1902TS230_1 C1902TS230_2 C1902TS230_3 C1902TS230_4 C1902TS230_5 C1902TS240_1 C1902TS240_2 C1902TS240_3 C1902TS240_4 C1902TS240_5 C1902TS247_1 C1902TS247_2 C1902TS247_3 C1902TS247_4 C1902TS247_5 C1902TS258_1 C1902TS258_2 C1902TS258_3 C1902TS258_4 C1902TS258_5 C1902TS270_1 C1902TS270_2 C1902TS273_1 C1902TS273_2 C1902TS273_3 C1902TS273_4 C1902TS273_5 C1902TS278_1 C1902TS278_2 C1902TS278_3 C1902TS278_4 C1902TS278_5 C1902TS299_1 C1902TS299_2 C1902TS299_3 C1902TS301_1 C1902TS309_1 C1902TS309_2 C1902TS309_3 C1902TS309_4 C1902TS309_5 C1902TS347_1 C1902TS359_1 C1902TS369_1 C1902TS369_2 C1902TS369_3 C1902TS369_4 C1902TS369_5 C1902TS389_1 C1902TS389_2 C1902TS389_3 C1902TS389_4 C1902TS389_5 C1902TS401_1 C1902TS404_1 C1902TS404_2 C1902TS404_3 C1902TS404_4 C1902TS404_5 C1902TS405_1 C1902TS405_2 C1902TS405_3 C1902TS405_4 C1902TS405_5 C1902TS413_1 C1902TS413_2 C1902TS413_3 C1902TS413_4 C1902TS413_5 C1902TS414_1 C1902TS414_2 C1902TS414_3 C1902TS414_4 C1902TS414_5 C1902TS438_1 C1902TS438_2 C1902TS438_3 C1902TS438_4 C1902TS438_5 C1902TS490_1
0.29937 0.277942 0.289256 0.450732 0.277999 0.276462 0.264202 0.272955 0.262869 0.262842 0.484841 0.402852 0.457127 0.470009 0.218605 0.314182 0.297512 0.323664 0.315515 0.342512 0.325696 0.325696 0.474882 0.467584 0.471916 0.461894 0.474723 0.484894 0.494639 0.482523 0.489957 0.477068 0.490559 0.487076 0.488333 0.487159 0.48652 0.271665 0.227824 0.268249 0.194443 0.203089 0.341986 0.250571 0.33609 0.246975 0.329751 0.430492 0.363533 0.406445 0.465988 0.41449 0.379166 0.409164 0.482185 0.348315 0.342221 0.341345 0.347084 0.486749 0.482705 0.483438 0.484952 0.482943 0.389767 0.402037 0.402155 0.408405 0.394681 0.44515 0.334676 0.344455 0.331081 0.319433 0.33597 0.440084 0.444907 0.452432 0.428623 0.424087 0.397034 0.396046 0.406214 0.401464 0.408368 0.373758 0.375764 0.370296 0.372451 0.363002 0.162211 0.163418 0.449444 0.476177 0.342399 0.217501 0.241029 0.271665 0.227824 0.268249 0.194443 0.203089 0.464564 0.474937 0.386944 0.450732 0.373646 0.38652 0.374191 0.38186 0.409146 0.328793 0.414432 1 0.518328 0.677425 0.510425 0.581034 0.3739 0.242181 0.406758 0.377358 0.258325 0.469973 0.345749 0.342688 0.338208 0.33992 0.343052 0.379137 0.42173 0.381735 0.409174 0.364747 0.490437 0.475608 0.484388 0.487841 0.474167 0.451186 0.477538 0.471607 0.496639 0.484216 0.47136 0.478859 0.475887 0.47661 0.476288 0.329726
0.282971 0.262193 0.281247 0.436155 0.281043 0.267738 0.249023 0.262047 0.250886 0.251387 0.472341 0.398784 0.455589 0.472932 0.211569 0.29913 0.28676 0.313429 0.308701 0.329782 0.309047 0.309047 0.465879 0.467552 0.469606 0.462149 0.465877 0.475007 0.491494 0.48613 0.487736 0.470175 0.461396 0.460612 0.461036 0.459232 0.458933 0.245774 0.223105 0.248617 0.186923 0.19644 0.316428 0.247212 0.318668 0.244234 0.309208 0.445237 0.347663 0.39186 0.458052 0.412967 0.374484 0.398281 0.448392 0.328847 0.329112 0.335914 0.333776 0.482798 0.481279 0.481053 0.479509 0.484146 0.379626 0.40152 0.387584 0.387985 0.384414 0.422775 0.319948 0.337529 0.32082 0.306811 0.328692 0.41404 0.430362 0.431835 0.437255 0.414378 0.397991 0.398092 0.392945 0.383288 0.3823 0.35937 0.367117 0.360089 0.36194 0.352685 0.157256 0.151714 0.429361 0.479785 0.335048 0.207716 0.229037 0.245774 0.223105 0.248617 0.186923 0.19644 0.450901 0.453262 0.386956 0.436155 0.364315 0.384361 0.372631 0.385371 0.418572 0.326915 0.412569 0.501717 1 0.490531 0.493896 0.499233 0.358756 0.2433 0.385569 0.355425 0.250569 0.439358 0.332415 0.329099 0.32274 0.332339 0.329761 0.374455 0.411485 0.376091 0.398291 0.362052 0.481383 0.46662 0.484931 0.482622 0.464462 0.447533 0.473668 0.467238 0.480807 0.4749 0.465129 0.471052 0.465431 0.471419 0.467559 0.322848
0.303152 0.279354 0.290121 0.458076 0.275465 0.269057 0.255521 0.266374 0.255699 0.253614 0.471193 0.410764 0.449145 0.474023 0.220254 0.30786 0.292454 0.326606 0.319204 0.343084 0.336855 0.336855 0.468362 0.456813 0.46873 0.457182 0.467925 0.482203 0.490916 0.487808 0.484451 0.483091 0.488608 0.486144 0.487028 0.488735 0.485151 0.260929 0.228744 0.263286 0.19303 0.203799 0.332473 0.246457 0.332738 0.246631 0.329784 0.433426 0.362134 0.401712 0.462279 0.41443 0.386374 0.413238 0.48417 0.350286 0.343745 0.340723 0.343575 0.483479 0.477328 0.477575 0.4779 0.475601 0.379994 0.396754 0.401763 0.407688 0.40006 0.446854 0.336901 0.34352 0.332085 0.316505 0.335444 0.449717 0.450021 0.454721 0.435232 0.42267 0.40077 0.39221 0.402956 0.408534 0.411494 0.372916 0.372118 0.367672 0.373023 0.360502 0.16233 0.160164 0.452357 0.483218 0.340614 0.220242 0.238972 0.260929 0.228744 0.263286 0.19303 0.203799 0.464512 0.46649 0.390047 0.458076 0.379116 0.389495 0.376087 0.378817 0.407194 0.327974 0.415408 0.681247 0.513425 1 0.511508 0.557521 0.378846 0.243134 0.398221 0.366059 0.253627 0.472535 0.348626 0.345103 0.340051 0.342596 0.344404 0.386345 0.426323 0.385766 0.413247 0.371198 0.488084 0.47248 0.491671 0.479426 0.475205 0.451968 0.488621 0.478259 0.504691 0.484216 0.478043 0.477245 0.477403 0.47925 0.477881 0.332487
0.274471 0.256426 0.264009 0.425284 0.261896 0.263238 0.254057 0.261503 0.254619 0.255412 0.445231 0.379162 0.422793 0.441416 0.204587 0.290338 0.28087 0.300596 0.301314 0.318869 0.306625 0.306625 0.430406 0.43261 0.438624 0.434132 0.432713 0.44437 0.450924 0.451262 0.451397 0.448977 0.442744 0.440436 0.442422 0.442285 0.442509 0.237567 0.205026 0.236231 0.178132 0.184459 0.314834 0.238599 0.318802 0.239886 0.303491 0.413936 0.335918 0.386543 0.464497 0.386534 0.360377 0.380113 0.432181 0.322975 0.323781 0.322752 0.322894 0.447667 0.443074 0.445295 0.445238 0.446028 0.368145 0.378387 0.373257 0.37563 0.378438 0.414272 0.307112 0.326025 0.303898 0.296099 0.314477 0.403438 0.410279 0.408804 0.398681 0.390484 0.385979 0.386962 0.382711 0.379416 0.381494 0.354655 0.352811 0.345911 0.344283 0.348755 0.143379 0.140977 0.418868 0.444697 0.324685 0.203094 0.22323 0.237567 0.205026 0.236231 0.178132 0.184459 0.444607 0.44716 0.365758 0.425284 0.36096 0.36374 0.364829 0.366487 0.386525 0.311889 0.40045 0.48706 0.482178 0.484036 1 0.4896 0.342038 0.234672 0.368043 0.337928 0.244406 0.428945 0.326796 0.315034 0.317261 0.307887 0.30979 0.360348 0.399399 0.361617 0.380123 0.338684 0.447281 0.442288 0.452699 0.44463 0.446502 0.430306 0.454339 0.444906 0.448639 0.454393 0.437624 0.44103 0.440985 0.441305 0.440111 0.308359
0.278509 0.260576 0.26383 0.426608 0.266592 0.257739 0.241859 0.251856 0.24546 0.242206 0.465886 0.375682 0.430965 0.456664 0.207312 0.298513 0.28321 0.307297 0.303943 0.323635 0.308595 0.308595 0.449164 0.445868 0.452961 0.449361 0.439327 0.469111 0.484157 0.464986 0.465686 0.451219 0.45998 0.456231 0.45932 0.459116 0.459338 0.247963 0.210203 0.24727 0.175214 0.183933 0.32334 0.246406 0.31753 0.240949 0.310318 0.426277 0.333064 0.38969 0.442977 0.393747 0.361535 0.385464 0.450371 0.333418 0.32851 0.325011 0.328186 0.463663 0.462623 0.462525 0.46265 0.460216 0.372815 0.387441 0.373851 0.380985 0.376836 0.417326 0.312587 0.319799 0.310364 0.297679 0.316032 0.405985 0.418006 0.410894 0.409776 0.397948 0.38407 0.384755 0.392367 0.389356 0.391923 0.35734 0.350343 0.349123 0.345773 0.34924 0.147516 0.14999 0.419259 0.460249 0.326698 0.202067 0.22619 0.247963 0.210203 0.24727 0.175214 0.183933 0.448932 0.442307 0.367828 0.426608 0.349311 0.36213 0.359746 0.362888 0.395445 0.314816 0.401828 0.560694 0.501485 0.533509 0.491741 1 0.344454 0.22206 0.377008 0.345083 0.243412 0.445346 0.326377 0.320902 0.320643 0.31779 0.320293 0.361507 0.405542 0.359783 0.385473 0.345829 0.481397 0.458657 0.466988 0.463892 0.454947 0.425075 0.462007 0.454616 0.463276 0.45735 0.458399 0.458147 0.459281 0.462325 0.457462 0.31341
0.319295 0.30306 0.308029 0.407432 0.286152 0.328901 0.295544 0.322291 0.290789 0.295944 0.415592 0.395604 0.410156 0.414474 0.239947 0.354645 0.348932 0.35715 0.365561 0.347667 0.342638 0.342638 0.451792 0.448118 0.456938 0.447533 0.453664 0.466352 0.463118 0.462295 0.455814 0.467174 0.469381 0.46989 0.474851 0.470862 0.469924 0.291424 0.316791 0.311119 0.270278 0.291875 0.362464 0.269428 0.361307 0.272293 0.339662 0.398834 0.410266 0.385686 0.400248 0.383626 0.378534 0.385419 0.42304 0.347041 0.336167 0.335055 0.34121 0.461355 0.46164 0.455667 0.461026 0.456472 0.36806 0.367702 0.37371 0.384036 0.369046 0.399237 0.349141 0.347906 0.338519 0.336191 0.340003 0.392959 0.404711 0.41093 0.413095 0.399448 0.384896 0.381595 0.37624 0.386602 0.371114 0.374843 0.373179 0.373685 0.369399 0.375208 0.152369 0.155283 0.407183 0.446439 0.335828 0.23636 0.260959 0.291424 0.316791 0.311119 0.270278 0.291875 0.399245 0.392041 0.363883 0.407432 0.378276 0.381777 0.371535 0.390719 0.403523 0.330597 0.37873 0.427583 0.428307 0.428382 0.411157 0.412441 1 0.338724 0.493406 0.442631 0.335558 0.451317 0.410644 0.415976 0.408409 0.42032 0.417315 0.378503 0.409113 0.378801 0.385409 0.371216 0.45645 0.453401 0.450126 0.458233 0.453844 0.42034 0.429033 0.427418 0.425056 0.422369 0.450181 0.455239 0.450208 0.452156 0.451076 0.353771
0.339575 0.328995 0.338331 0.342595 0.306162 0.389346 0.342206 0.384409 0.336729 0.340558 0.339217 0.343212 0.347992 0.345456 0.227235 0.378704 0.369583 0.361924 0.365024 0.330675 0.337379 0.337379 0.400634 0.408114 0.410934 0.406916 0.407458 0.391083 0.403377 0.39662 0.385911 0.40268 0.404493 0.405852 0.403498 0.400846 0.399902 0.279841 0.4069 0.298967 0.419152 0.439687 0.338487 0.311362 0.335253 0.30542 0.316654 0.327877 0.384251 0.339094 0.335309 0.341965 0.348469 0.349312 0.35258 0.335 0.306018 0.306402 0.312052 0.392419 0.389513 0.386696 0.386404 0.390163 0.332546 0.327748 0.334916 0.33943 0.326656 0.332446 0.32508 0.327093 0.330998 0.319375 0.326249 0.337536 0.337672 0.340869 0.332634 0.340699 0.334683 0.334563 0.330665 0.334598 0.333935 0.325951 0.327995 0.324605 0.328119 0.328642 0.129764 0.132109 0.343732 0.39517 0.309689 0.270649 0.297197 0.279841 0.4069 0.298967 0.419152 0.439687 0.333674 0.335508 0.34084 0.342595 0.342951 0.354847 0.332158 0.357661 0.346973 0.32034 0.326819 0.352942 0.355383 0.349031 0.346988 0.338436 0.421754 1 0.431349 0.405108 0.445678 0.387033 0.427084 0.422062 0.426013 0.410475 0.41211 0.348435 0.353576 0.349081 0.349301 0.34891 0.404011 0.390102 0.396315 0.395136 0.392289 0.35106 0.354754 0.355763 0.354255 0.355084 0.392727 0.398038 0.396137 0.395903 0.398886 0.318543
0.355341 0.335436 0.339494 0.455435 0.319607 0.370572 0.331587 0.366969 0.328976 0.332061 0.469201 0.431664 0.455117 0.467226 0.262607 0.395754 0.395245 0.400102 0.401022 0.387626 0.370251 0.370251 0.514862 0.522283 0.520107 0.513689 0.519316 0.524286 0.526318 0.520279 0.512718 0.528979 0.522455 0.518611 0.522237 0.518518 0.521379 0.322805 0.35673 0.344385 0.315827 0.336896 0.396109 0.293079 0.396448 0.292898 0.389407 0.44822 0.458124 0.419463 0.456605 0.426102 0.417401 0.433917 0.494711 0.372582 0.377395 0.371738 0.38456 0.518547 0.515776 0.517956 0.5119 0.508564 0.415805 0.415206 0.423086 0.410036 0.411821 0.440056 0.369948 0.375687 0.366754 0.358871 0.372355 0.438818 0.447348 0.443188 0.448991 0.437041 0.424387 0.407459 0.42086 0.425929 0.423696 0.407871 0.399762 0.410937 0.404692 0.400787 0.180458 0.184423 0.455538 0.516773 0.370934 0.267749 0.288137 0.322805 0.35673 0.344385 0.315827 0.336896 0.442018 0.442067 0.407509 0.455435 0.412866 0.433493 0.409469 0.441142 0.45029 0.353237 0.418347 0.485069 0.470985 0.47534 0.461338 0.471179 0.523576 0.375603 1 0.520699 0.389137 0.503965 0.462278 0.460321 0.453685 0.457864 0.459344 0.417369 0.460193 0.413608 0.433907 0.406536 0.524602 0.515158 0.520037 0.516763 0.519615 0.458404 0.481903 0.475234 0.47835 0.476454 0.517204 0.518729 0.514219 0.518458 0.514629 0.372806
0.340732 0.300456 0.317548 0.391236 0.295251 0.344119 0.310629 0.3426 0.308499 0.306006 0.403696 0.385028 0.396936 0.416045 0.237174 0.348909 0.355079 0.354661 0.368831 0.349007 0.345027 0.345027 0.452655 0.451282 0.457992 0.44624 0.45753 0.448275 0.448543 0.446547 0.448643 0.453753 0.452569 0.456838 0.456429 0.454289 0.455295 0.309911 0.349876 0.320725 0.312042 0.322005 0.357284 0.276439 0.357922 0.28027 0.356784 0.387883 0.401528 0.383605 0.39939 0.364434 0.375595 0.397392 0.417424 0.341341 0.332636 0.334241 0.337675 0.452504 0.45511 0.451064 0.451883 0.44335 0.365955 0.361813 0.37491 0.371973 0.362783 0.378018 0.335527 0.345433 0.333392 0.332413 0.339447 0.386727 0.396308 0.389679 0.396161 0.385915 0.374416 0.379495 0.385014 0.376525 0.387786 0.360035 0.361365 0.360108 0.350058 0.359456 0.178899 0.171029 0.393791 0.445181 0.335589 0.245461 0.278288 0.309911 0.349876 0.320725 0.312042 0.322005 0.388685 0.394067 0.371901 0.391236 0.379366 0.401123 0.373475 0.393475 0.399742 0.323201 0.372495 0.4261 0.414299 0.419145 0.40956 0.415752 0.450998 0.341727 0.501553 1 0.350572 0.447371 0.406149 0.409444 0.405013 0.412738 0.420031 0.375564 0.403787 0.371278 0.397402 0.369085 0.458 0.448401 0.449935 0.452966 0.454088 0.4192 0.420599 0.417945 0.424189 0.411444 0.452757 0.453095 0.448132 0.446721 0.456001 0.329332
0.258044 0.253258 0.252827 0.273654 0.248476 0.321694 0.277705 0.323243 0.275269 0.274477 0.271231 0.277397 0.282643 0.271739 0.168377 0.317515 0.289289 0.286481 0.28693 0.259684 0.255971 0.255971 0.329839 0.332083 0.330685 0.324575 0.327678 0.331537 0.331873 0.325571 0.317351 0.329541 0.334146 0.334082 0.334547 0.329633 0.334604 0.238207 0.303961 0.240727 0.286817 0.308235 0.269983 0.241298 0.266191 0.241275 0.261034 0.269414 0.312926 0.272711 0.280055 0.278041 0.272106 0.282301 0.289499 0.259647 0.245514 0.251311 0.244844 0.322815 0.317548 0.318134 0.318097 0.320418 0.274787 0.269664 0.276012 0.270506 0.264993 0.264749 0.258239 0.253393 0.252479 0.248644 0.255148 0.272813 0.277115 0.270976 0.279603 0.278157 0.265142 0.272259 0.265939 0.26497 0.264815 0.258595 0.266259 0.256454 0.26205 0.257505 0.103848 0.10347 0.275858 0.320098 0.250527 0.208486 0.228883 0.238207 0.303961 0.240727 0.286817 0.308235 0.276234 0.269484 0.274851 0.273654 0.274413 0.286006 0.267023 0.286762 0.279695 0.252505 0.26661 0.283466 0.282972 0.281403 0.280332 0.275414 0.325638 0.345544 0.349562 0.320899 1 0.310215 0.33214 0.328999 0.329805 0.327424 0.328103 0.272076 0.286907 0.28712 0.282291 0.270245 0.328346 0.322322 0.321438 0.322673 0.317328 0.289943 0.284988 0.289391 0.284315 0.285788 0.321202 0.3309 0.324099 0.32647 0.32364 0.255067
0.289249 0.261247 0.272889 0.445398 0.267535 0.302478 0.259317 0.297904 0.258881 0.259521 0.439793 0.392105 0.424616 0.421275 0.217886 0.326906 0.325206 0.341094 0.34598 0.327653 0.31892 0.31892 0.513044 0.509125 0.52004 0.512078 0.511148 0.538396 0.535966 0.521556 0.524021 0.53634 0.735922 0.739049 0.742307 0.75449 0.749648 0.235976 0.25742 0.244758 0.222624 0.22859 0.337419 0.24543 0.333046 0.249643 0.323111 0.411683 0.392831 0.389676 0.41971 0.391961 0.376645 0.402827 0.463172 0.333529 0.333422 0.335289 0.335771 0.533012 0.533127 0.531767 0.536379 0.531489 0.395744 0.393207 0.398667 0.40166 0.400755 0.431714 0.323271 0.330621 0.319741 0.306577 0.322846 0.407198 0.42716 0.42673 0.412154 0.396304 0.379339 0.38374 0.379357 0.368433 0.379056 0.357658 0.350055 0.36588 0.356637 0.351956 0.154076 0.156187 0.437012 0.515391 0.334095 0.21036 0.240341 0.235976 0.25742 0.244758 0.222624 0.22859 0.416987 0.434051 0.356327 0.445398 0.368017 0.38505 0.375016 0.384131 0.394299 0.318711 0.390457 0.470656 0.459356 0.466549 0.447165 0.460574 0.406463 0.286262 0.435864 0.393793 0.29336 1 0.375302 0.369966 0.368834 0.379928 0.376531 0.376645 0.425905 0.390822 0.402827 0.363099 0.539777 0.530502 0.526847 0.528551 0.533916 0.453552 0.449476 0.449636 0.472489 0.458258 0.539812 0.549064 0.538473 0.539123 0.541729 0.315646
0.341084 0.329981 0.337635 0.414347 0.311704 0.373942 0.329204 0.36607 0.326535 0.330383 0.431078 0.409022 0.427737 0.435021 0.263479 0.400843 0.400029 0.396085 0.397603 0.401402 0.376656 0.376656 0.478826 0.481753 0.480761 0.477105 0.480601 0.478215 0.478139 0.472533 0.465529 0.475418 0.48602 0.486509 0.487764 0.485688 0.487543 0.320835 0.362041 0.326857 0.318077 0.336597 0.396226 0.297594 0.390251 0.291325 0.380105 0.415142 0.427439 0.405015 0.41398 0.402144 0.41461 0.408232 0.444138 0.375457 0.372022 0.364869 0.368841 0.470482 0.473874 0.465894 0.469269 0.467569 0.403784 0.394958 0.41033 0.406807 0.396459 0.404702 0.381564 0.380032 0.378855 0.362491 0.387515 0.405086 0.424175 0.41502 0.421099 0.417328 0.407232 0.398168 0.397047 0.397578 0.398596 0.408737 0.404277 0.404492 0.404423 0.393042 0.141921 0.142411 0.416022 0.463805 0.367309 0.262703 0.287512 0.320835 0.362041 0.326857 0.318077 0.336597 0.421238 0.408931 0.386501 0.414347 0.386767 0.403466 0.384699 0.40446 0.415704 0.36675 0.401704 0.437866 0.430626 0.437097 0.432013 0.430668 0.456492 0.377246 0.488461 0.450109 0.381535 0.467146 1 0.715954 0.730571 0.476084 0.465816 0.414576 0.429571 0.412394 0.408243 0.407045 0.482908 0.477442 0.474106 0.471743 0.467065 0.435533 0.441544 0.436035 0.433912 0.434383 0.471204 0.471484 0.469598 0.465861 0.471332 0.394291
0.339255 0.32247 0.338285 0.425957 0.309071 0.36919 0.330633 0.362451 0.32986 0.332622 0.428276 0.40351 0.424821 0.428536 0.272079 0.40948 0.40992 0.398816 0.401269 0.39695 0.377241 0.377241 0.473659 0.473433 0.474156 0.464034 0.474579 0.481864 0.484127 0.477658 0.468356 0.477307 0.485613 0.485123 0.485553 0.4821 0.483344 0.327055 0.364782 0.327453 0.324155 0.334187 0.392873 0.307616 0.38656 0.297623 0.372822 0.410325 0.427817 0.40313 0.418212 0.406304 0.411143 0.40798 0.446036 0.37496 0.363939 0.358063 0.364191 0.475542 0.470951 0.471186 0.470302 0.469129 0.3979 0.392422 0.399555 0.403448 0.388449 0.412786 0.371454 0.374621 0.366047 0.345017 0.37198 0.404592 0.41942 0.417137 0.417541 0.413102 0.407006 0.404049 0.397155 0.394459 0.4053 0.405899 0.404449 0.410231 0.405028 0.399626 0.139423 0.140746 0.423997 0.467251 0.359444 0.253373 0.289259 0.327055 0.364782 0.327453 0.324155 0.334187 0.425237 0.413287 0.387768 0.425957 0.37923 0.398121 0.371155 0.410313 0.414901 0.362202 0.395353 0.443738 0.429096 0.440085 0.425943 0.430497 0.461207 0.373188 0.491172 0.451853 0.375988 0.463411 0.714978 1 0.72178 0.476102 0.477914 0.41111 0.426441 0.399348 0.407991 0.399469 0.482366 0.472848 0.472047 0.472899 0.465363 0.434557 0.436876 0.433395 0.430206 0.429796 0.472774 0.474424 0.467851 0.469848 0.47149 0.388309
0.367789 0.330513 0.34605 0.432311 0.318443 0.383893 0.34098 0.3771 0.34325 0.343316 0.429642 0.415512 0.433732 0.437154 0.268739 0.404967 0.408575 0.410546 0.413253 0.407944 0.392299 0.392299 0.491973 0.489097 0.496134 0.490104 0.492052 0.482183 0.491089 0.481032 0.464849 0.484979 0.491345 0.493073 0.492845 0.490786 0.490665 0.335153 0.380319 0.343199 0.335654 0.348532 0.399521 0.308071 0.397213 0.302023 0.386283 0.424493 0.43502 0.417117 0.418206 0.410343 0.418072 0.421779 0.452487 0.385902 0.371862 0.379324 0.376519 0.481196 0.476481 0.474487 0.476296 0.471595 0.417213 0.408225 0.412433 0.421609 0.405219 0.417483 0.390309 0.389641 0.380813 0.361948 0.386372 0.412584 0.427512 0.423559 0.420957 0.423417 0.413095 0.403911 0.402081 0.407534 0.408574 0.421271 0.415157 0.413771 0.416834 0.41141 0.139542 0.144725 0.431871 0.476332 0.379547 0.263071 0.29347 0.335153 0.380319 0.343199 0.335654 0.348532 0.427857 0.412536 0.393512 0.432311 0.391923 0.414052 0.393462 0.416925 0.424982 0.378945 0.405284 0.445677 0.434514 0.44273 0.436214 0.439831 0.465969 0.387461 0.496647 0.463032 0.388252 0.470626 0.750459 0.736078 1 0.488836 0.483061 0.418037 0.443654 0.409517 0.421768 0.413183 0.489509 0.476275 0.480996 0.473819 0.470853 0.452611 0.449137 0.45143 0.435306 0.450188 0.475032 0.477656 0.474824 0.470272 0.471245 0.397971
0.327798 0.320148 0.333208 0.402876 0.31698 0.377609 0.320166 0.370844 0.319486 0.324244 0.42496 0.416357 0.412974 0.424228 0.262922 0.386809 0.399076 0.398577 0.402214 0.391366 0.374663 0.374663 0.480567 0.470942 0.47632 0.474644 0.47124 0.467683 0.474031 0.461942 0.45168 0.465653 0.470553 0.475674 0.475557 0.475026 0.472211 0.324299 0.354208 0.327535 0.313892 0.335604 0.390029 0.297469 0.387775 0.297949 0.366948 0.411804 0.418811 0.398194 0.405225 0.389666 0.395573 0.396998 0.426614 0.377026 0.358953 0.353986 0.363629 0.460784 0.460702 0.461678 0.45904 0.459903 0.391865 0.388437 0.396734 0.38993 0.380139 0.393013 0.371491 0.372401 0.368677 0.360381 0.371611 0.39959 0.410962 0.407403 0.412046 0.416297 0.385036 0.400678 0.39405 0.390742 0.384532 0.398198 0.393746 0.393827 0.396331 0.39136 0.143584 0.144546 0.401704 0.456723 0.358017 0.271333 0.291552 0.324299 0.354208 0.327535 0.313892 0.335604 0.416782 0.412351 0.389791 0.402876 0.381746 0.394645 0.378459 0.406704 0.407763 0.361474 0.397403 0.428408 0.428195 0.424494 0.40871 0.416434 0.461904 0.357496 0.479565 0.446411 0.375053 0.46286 0.471366 0.47015 0.470293 1 0.812846 0.395539 0.419079 0.405399 0.396987 0.394922 0.473938 0.460404 0.459106 0.465333 0.462465 0.42154 0.429415 0.427181 0.430049 0.424046 0.458627 0.468293 0.465149 0.464674 0.46475 0.38133
0.333976 0.3233 0.332077 0.412871 0.314057 0.372275 0.318903 0.368851 0.320722 0.324883 0.421516 0.412899 0.416925 0.427965 0.25897 0.402392 0.395173 0.390076 0.395258 0.373398 0.370783 0.370783 0.47481 0.472172 0.47663 0.473539 0.473307 0.465677 0.477997 0.468042 0.455658 0.471777 0.47492 0.475285 0.475581 0.477845 0.471697 0.322426 0.357782 0.325275 0.318703 0.338543 0.390141 0.301797 0.390667 0.295486 0.367134 0.414755 0.413128 0.396386 0.403603 0.383952 0.394969 0.398697 0.427087 0.368396 0.353703 0.342665 0.359157 0.464356 0.46537 0.466111 0.463883 0.465061 0.39132 0.387391 0.387546 0.392865 0.383273 0.399597 0.368202 0.373585 0.361863 0.363814 0.367332 0.392968 0.408237 0.399152 0.399313 0.402851 0.388099 0.393847 0.394361 0.398907 0.387829 0.401142 0.392936 0.392096 0.388289 0.392181 0.145456 0.146906 0.412531 0.460085 0.345189 0.268494 0.292629 0.322426 0.357782 0.325275 0.318703 0.338543 0.416976 0.41473 0.376176 0.412871 0.381547 0.393051 0.381141 0.404451 0.400393 0.3516 0.394179 0.429686 0.423478 0.425977 0.407906 0.419119 0.459009 0.358639 0.478256 0.450865 0.376236 0.455266 0.460508 0.470763 0.459597 0.811661 1 0.394935 0.420138 0.402183 0.398708 0.394335 0.481429 0.465112 0.465448 0.46975 0.466053 0.426344 0.429617 0.425826 0.426225 0.423046 0.464355 0.466303 0.462425 0.467774 0.469492 0.388528
